# 01:time 02:total_time 03:iteration 04:total_iteration 05:X 06:Y 007:U_MEAN(1) 008:U_MEAN(2) 009:U_MEAN(mag)
  0.9999999999999998E-001  0.9999999999999998E-001      10  20010   2.0000000000000000E+000 0.0000000000000000E+000   1.2398346125651629E-001  5.9144346225796304E-003  1.2412445046021691E-001
  0.9999999999999998E-001  0.9999999999999998E-001      10  20010   2.0000000000000000E+000 0.0000000000000000E+000   1.2398346125651629E-001  5.9144346225796304E-003  1.2412445046021691E-001
  2.0000000000000004E-001  2.0000000000000004E-001      20  20020   2.0000000000000000E+000 0.0000000000000000E+000   1.2413130183719673E-001  6.2037226103785449E-003  1.2428622719361852E-001
  2.0000000000000004E-001  2.0000000000000004E-001      20  20020   2.0000000000000000E+000 0.0000000000000000E+000   1.2413130183719673E-001  6.2037226103785449E-003  1.2428622719361852E-001
  3.0000000000000008E-001  3.0000000000000008E-001      30  20030   2.0000000000000000E+000 0.0000000000000000E+000   1.2427773890053430E-001  6.4576933120656079E-003  1.2444540244276633E-001
  3.0000000000000008E-001  3.0000000000000008E-001      30  20030   2.0000000000000000E+000 0.0000000000000000E+000   1.2427773890053430E-001  6.4576933120656079E-003  1.2444540244276633E-001
  4.0000000000000017E-001  4.0000000000000017E-001      40  20040   2.0000000000000000E+000 0.0000000000000000E+000   1.2442098501260929E-001  6.6714415072949693E-003  1.2459971766939605E-001
  4.0000000000000017E-001  4.0000000000000017E-001      40  20040   2.0000000000000000E+000 0.0000000000000000E+000   1.2442098501260929E-001  6.6714415072949693E-003  1.2459971766939605E-001
  5.0000000000000017E-001  5.0000000000000017E-001      50  20050   2.0000000000000000E+000 0.0000000000000000E+000   1.2455915256950760E-001  6.8413762185052693E-003  1.2474689141376229E-001
  5.0000000000000017E-001  5.0000000000000017E-001      50  20050   2.0000000000000000E+000 0.0000000000000000E+000   1.2455915256950760E-001  6.8413762185052693E-003  1.2474689141376229E-001
  6.0000000000000035E-001  6.0000000000000035E-001      60  20060   2.0000000000000000E+000 0.0000000000000000E+000   1.2469012500484530E-001  6.9651232155737154E-003  1.2488450750646404E-001
  6.0000000000000035E-001  6.0000000000000035E-001      60  20060   2.0000000000000000E+000 0.0000000000000000E+000   1.2469012500484530E-001  6.9651232155737154E-003  1.2488450750646404E-001
  7.0000000000000035E-001  7.0000000000000035E-001      70  20070   2.0000000000000000E+000 0.0000000000000000E+000   1.2481144213404602E-001  7.0411183957513054E-003  1.2500989335185956E-001
  7.0000000000000035E-001  7.0000000000000035E-001      70  20070   2.0000000000000000E+000 0.0000000000000000E+000   1.2481144213404602E-001  7.0411183957513054E-003  1.2500989335185956E-001
  8.0000000000000053E-001  8.0000000000000053E-001      80  20080   2.0000000000000000E+000 0.0000000000000000E+000   1.2492026234941042E-001  7.0680721854862111E-003  1.2512006070117123E-001
  8.0000000000000053E-001  8.0000000000000053E-001      80  20080   2.0000000000000000E+000 0.0000000000000000E+000   1.2492026234941042E-001  7.0680721854862111E-003  1.2512006070117123E-001
  9.0000000000000053E-001  9.0000000000000053E-001      90  20090   2.0000000000000000E+000 0.0000000000000000E+000   1.2501345691466432E-001  7.0445506686470560E-003  1.2521178101072505E-001
  9.0000000000000053E-001  9.0000000000000053E-001      90  20090   2.0000000000000000E+000 0.0000000000000000E+000   1.2501345691466432E-001  7.0445506686470560E-003  1.2521178101072505E-001
  1.0000000000000006E+000  1.0000000000000006E+000     100  20100   2.0000000000000000E+000 0.0000000000000000E+000   1.2508786852896065E-001  6.9688673353493646E-003  1.2528184212030186E-001
  1.0000000000000006E+000  1.0000000000000006E+000     100  20100   2.0000000000000000E+000 0.0000000000000000E+000   1.2508786852896065E-001  6.9688673353493646E-003  1.2528184212030186E-001
  1.1000000000000007E+000  1.1000000000000007E+000     110  20110   2.0000000000000000E+000 0.0000000000000000E+000   1.2514074939701333E-001  6.8393636970791478E-003  1.2532750717790175E-001
  1.1000000000000007E+000  1.1000000000000007E+000     110  20110   2.0000000000000000E+000 0.0000000000000000E+000   1.2514074939701333E-001  6.8393636970791478E-003  1.2532750717790175E-001
  1.2000000000000008E+000  1.2000000000000008E+000     120  20120   2.0000000000000000E+000 0.0000000000000000E+000   1.2517039442822506E-001  6.6550685850184070E-003  1.2534718815828591E-001
  1.2000000000000008E+000  1.2000000000000008E+000     120  20120   2.0000000000000000E+000 0.0000000000000000E+000   1.2517039442822506E-001  6.6550685850184070E-003  1.2534718815828591E-001
  1.3000000000000009E+000  1.3000000000000009E+000     130  20130   2.0000000000000000E+000 0.0000000000000000E+000   1.2517699780982238E-001  6.4167062551940654E-003  1.2534135351050634E-001
  1.3000000000000009E+000  1.3000000000000009E+000     130  20130   2.0000000000000000E+000 0.0000000000000000E+000   1.2517699780982238E-001  6.4167062551940654E-003  1.2534135351050634E-001
  1.4000000000000010E+000  1.4000000000000010E+000     140  20140   2.0000000000000000E+000 0.0000000000000000E+000   1.2516372523264860E-001  6.1279911955903809E-003  1.2531364806040556E-001
  1.4000000000000010E+000  1.4000000000000010E+000     140  20140   2.0000000000000000E+000 0.0000000000000000E+000   1.2516372523264860E-001  6.1279911955903809E-003  1.2531364806040556E-001
  1.5000000000000010E+000  1.5000000000000010E+000     150  20150   2.0000000000000000E+000 0.0000000000000000E+000   1.2513773968180954E-001  5.7968672779747763E-003  1.2527193445824482E-001
  1.5000000000000010E+000  1.5000000000000010E+000     150  20150   2.0000000000000000E+000 0.0000000000000000E+000   1.2513773968180954E-001  5.7968672779747763E-003  1.2527193445824482E-001
  1.6000000000000012E+000  1.6000000000000012E+000     160  20160   2.0000000000000000E+000 0.0000000000000000E+000   1.2511032869869067E-001  5.4356983793817894E-003  1.2522835606988556E-001
  1.6000000000000012E+000  1.6000000000000012E+000     160  20160   2.0000000000000000E+000 0.0000000000000000E+000   1.2511032869869067E-001  5.4356983793817894E-003  1.2522835606988556E-001
  1.7000000000000012E+000  1.7000000000000012E+000     170  20170   2.0000000000000000E+000 0.0000000000000000E+000   1.2509487207774483E-001  5.0590716424120527E-003  1.2519712946401926E-001
  1.7000000000000012E+000  1.7000000000000012E+000     170  20170   2.0000000000000000E+000 0.0000000000000000E+000   1.2509487207774483E-001  5.0590716424120527E-003  1.2519712946401926E-001
  1.8000000000000014E+000  1.8000000000000014E+000     180  20180   2.0000000000000000E+000 0.0000000000000000E+000   1.2510246634440909E-001  4.6792592300271067E-003  1.2518994589181593E-001
  1.9000000000000014E+000  1.9000000000000014E+000     190  20190   2.0000000000000000E+000 0.0000000000000000E+000   1.2513771469744998E-001  4.3022655631503949E-003  1.2521164933294450E-001
  1.8000000000000014E+000  1.8000000000000014E+000     180  20180   2.0000000000000000E+000 0.0000000000000000E+000   1.2510246634440909E-001  4.6792592300271067E-003  1.2518994589181593E-001
  2.0000000000000013E+000  2.0000000000000013E+000     200  20200   2.0000000000000000E+000 0.0000000000000000E+000   1.2519832325849111E-001  3.9280262634637495E-003  1.2525992789820734E-001
  1.9000000000000014E+000  1.9000000000000014E+000     190  20190   2.0000000000000000E+000 0.0000000000000000E+000   1.2513771469744998E-001  4.3022655631503949E-003  1.2521164933294450E-001
  2.0999999999999992E+000  2.0999999999999992E+000     210  20210   2.0000000000000000E+000 0.0000000000000000E+000   1.2527882937718928E-001  3.5543740217930781E-003  1.2532924106051908E-001
  2.0000000000000013E+000  2.0000000000000013E+000     200  20200   2.0000000000000000E+000 0.0000000000000000E+000   1.2519832325849111E-001  3.9280262634637495E-003  1.2525992789820734E-001
  2.1999999999999970E+000  2.1999999999999970E+000     220  20220   2.0000000000000000E+000 0.0000000000000000E+000   1.2537451864460746E-001  3.1806090483747517E-003  1.2541485637389864E-001
  2.0999999999999992E+000  2.0999999999999992E+000     210  20210   2.0000000000000000E+000 0.0000000000000000E+000   1.2527882937718928E-001  3.5543740217930781E-003  1.2532924106051908E-001
  2.2999999999999949E+000  2.2999999999999949E+000     230  20230   2.0000000000000000E+000 0.0000000000000000E+000   1.2548231823853639E-001  2.8081914600194943E-003  1.2551373681710478E-001
  2.1999999999999970E+000  2.1999999999999970E+000     220  20220   2.0000000000000000E+000 0.0000000000000000E+000   1.2537451864460746E-001  3.1806090483747517E-003  1.2541485637389864E-001
  2.3999999999999928E+000  2.3999999999999928E+000     240  20240   2.0000000000000000E+000 0.0000000000000000E+000   1.2559971246245247E-001  2.4399782499368729E-003  1.2562341049546019E-001
  2.2999999999999949E+000  2.2999999999999949E+000     230  20230   2.0000000000000000E+000 0.0000000000000000E+000   1.2548231823853639E-001  2.8081914600194943E-003  1.2551373681710478E-001
  2.4999999999999906E+000  2.4999999999999906E+000     250  20250   2.0000000000000000E+000 0.0000000000000000E+000   1.2572413032282734E-001  2.0798980857271991E-003  1.2574133338516131E-001
  2.3999999999999928E+000  2.3999999999999928E+000     240  20240   2.0000000000000000E+000 0.0000000000000000E+000   1.2559971246245247E-001  2.4399782499368729E-003  1.2562341049546019E-001
  2.5999999999999885E+000  2.5999999999999885E+000     260  20260   2.0000000000000000E+000 0.0000000000000000E+000   1.2585318087586239E-001  1.7330286061393314E-003  1.2586511242088584E-001
  2.4999999999999906E+000  2.4999999999999906E+000     250  20250   2.0000000000000000E+000 0.0000000000000000E+000   1.2572413032282734E-001  2.0798980857271991E-003  1.2574133338516131E-001
  2.6999999999999864E+000  2.6999999999999864E+000     270  20270   2.0000000000000000E+000 0.0000000000000000E+000   1.2598484229266038E-001  1.4053998348075826E-003  1.2599268088346315E-001
  2.5999999999999885E+000  2.5999999999999885E+000     260  20260   2.0000000000000000E+000 0.0000000000000000E+000   1.2585318087586239E-001  1.7330286061393314E-003  1.2586511242088584E-001
  2.7999999999999842E+000  2.7999999999999842E+000     280  20280   2.0000000000000000E+000 0.0000000000000000E+000   1.2611734337492808E-001  1.1034625775995554E-003  1.2612217065056277E-001
  2.6999999999999864E+000  2.6999999999999864E+000     270  20270   2.0000000000000000E+000 0.0000000000000000E+000   1.2598484229266038E-001  1.4053998348075826E-003  1.2599268088346315E-001
  2.8999999999999822E+000  2.8999999999999822E+000     290  20290   2.0000000000000000E+000 0.0000000000000000E+000   1.2624901756677251E-001  8.3345927233863434E-004  1.2625176866457703E-001
  2.7999999999999842E+000  2.7999999999999842E+000     280  20280   2.0000000000000000E+000 0.0000000000000000E+000   1.2611734337492808E-001  1.1034625775995554E-003  1.2612217065056277E-001
  2.9999999999999801E+000  2.9999999999999801E+000     300  20300   2.0000000000000000E+000 0.0000000000000000E+000   1.2637823123562981E-001  6.0085241012801233E-004  1.2637965957330741E-001
  2.8999999999999822E+000  2.8999999999999822E+000     290  20290   2.0000000000000000E+000 0.0000000000000000E+000   1.2624901756677251E-001  8.3345927233863434E-004  1.2625176866457703E-001
  3.0999999999999778E+000  3.0999999999999778E+000     310  20310   2.0000000000000000E+000 0.0000000000000000E+000   1.2650330383668939E-001  4.0993557125159076E-004  1.2650396803567200E-001
  2.9999999999999801E+000  2.9999999999999801E+000     300  20300   2.0000000000000000E+000 0.0000000000000000E+000   1.2637823123562981E-001  6.0085241012801233E-004  1.2637965957330741E-001
  3.1999999999999757E+000  3.1999999999999757E+000     320  20320   2.0000000000000000E+000 0.0000000000000000E+000   1.2662238204457958E-001  2.6374737521544102E-004  1.2662265672983412E-001
  3.0999999999999778E+000  3.0999999999999778E+000     310  20310   2.0000000000000000E+000 0.0000000000000000E+000   1.2650330383668939E-001  4.0993557125159076E-004  1.2650396803567200E-001
  3.2999999999999736E+000  3.2999999999999736E+000     330  20330   2.0000000000000000E+000 0.0000000000000000E+000   1.2673330575869754E-001  1.6431950714515872E-004  1.2673341228511110E-001
  3.1999999999999757E+000  3.1999999999999757E+000     320  20320   2.0000000000000000E+000 0.0000000000000000E+000   1.2662238204457958E-001  2.6374737521544102E-004  1.2662265672983412E-001
  3.3999999999999714E+000  3.3999999999999714E+000     340  20340   2.0000000000000000E+000 0.0000000000000000E+000   1.2683353071236829E-001  1.1314607874690538E-004  1.2683358118022374E-001
  3.2999999999999736E+000  3.2999999999999736E+000     330  20330   2.0000000000000000E+000 0.0000000000000000E+000   1.2673330575869754E-001  1.6431950714515872E-004  1.2673341228511110E-001
  3.4999999999999693E+000  3.4999999999999693E+000     350  20350   2.0000000000000000E+000 0.0000000000000000E+000   1.2692016887049872E-001  1.1165386887796842E-004  1.2692021798240955E-001
  3.3999999999999714E+000  3.3999999999999714E+000     340  20340   2.0000000000000000E+000 0.0000000000000000E+000   1.2683353071236829E-001  1.1314607874690538E-004  1.2683358118022374E-001
  3.5999999999999672E+000  3.5999999999999672E+000     360  20360   2.0000000000000000E+000 0.0000000000000000E+000   1.2699018684080354E-001  1.6145037375270716E-004  1.2699028947161816E-001
  3.4999999999999693E+000  3.4999999999999693E+000     350  20350   2.0000000000000000E+000 0.0000000000000000E+000   1.2692016887049872E-001  1.1165386887796842E-004  1.2692021798240955E-001
  3.6999999999999650E+000  3.6999999999999650E+000     370  20370   2.0000000000000000E+000 0.0000000000000000E+000   1.2704077805617661E-001  2.6421816425908590E-004  1.2704105281505284E-001
  3.5999999999999672E+000  3.5999999999999672E+000     360  20360   2.0000000000000000E+000 0.0000000000000000E+000   1.2699018684080354E-001  1.6145037375270716E-004  1.2699028947161816E-001
  3.7999999999999629E+000  3.7999999999999629E+000     380  20380   2.0000000000000000E+000 0.0000000000000000E+000   1.2706991386869921E-001  4.2123152553422773E-004  1.2707061204935126E-001
  3.6999999999999650E+000  3.6999999999999650E+000     370  20370   2.0000000000000000E+000 0.0000000000000000E+000   1.2704077805617661E-001  2.6421816425908590E-004  1.2704105281505284E-001
  3.8999999999999609E+000  3.8999999999999609E+000     390  20390   2.0000000000000000E+000 0.0000000000000000E+000   1.2707709037056664E-001  6.3251945349029261E-004  1.2707866452677336E-001
  3.7999999999999629E+000  3.7999999999999629E+000     380  20380   2.0000000000000000E+000 0.0000000000000000E+000   1.2706991386869921E-001  4.2123152553422773E-004  1.2707061204935126E-001
  3.9999999999999587E+000  3.9999999999999587E+000     400  20400   2.0000000000000000E+000 0.0000000000000000E+000   1.2706429434388255E-001  8.9569937168288920E-004  1.2706745127873328E-001
  3.8999999999999609E+000  3.8999999999999609E+000     390  20390   2.0000000000000000E+000 0.0000000000000000E+000   1.2707709037056664E-001  6.3251945349029261E-004  1.2707866452677336E-001
  4.0999999999999570E+000  4.0999999999999570E+000     410  20410   2.0000000000000000E+000 0.0000000000000000E+000   1.2703708817330119E-001  1.2046371666322710E-003  1.2704279956870574E-001
  3.9999999999999587E+000  3.9999999999999587E+000     400  20400   2.0000000000000000E+000 0.0000000000000000E+000   1.2706429434388255E-001  8.9569937168288920E-004  1.2706745127873328E-001
  4.1999999999999548E+000  4.1999999999999548E+000     420  20420   2.0000000000000000E+000 0.0000000000000000E+000   1.2700525743259194E-001  1.5486121838791431E-003  1.2701469842193466E-001
  4.0999999999999570E+000  4.0999999999999570E+000     410  20410   2.0000000000000000E+000 0.0000000000000000E+000   1.2703708817330119E-001  1.2046371666322710E-003  1.2704279956870574E-001
  4.2999999999999527E+000  4.2999999999999527E+000     430  20430   2.0000000000000000E+000 0.0000000000000000E+000   1.2698181431442190E-001  1.9133607935667434E-003  1.2699622874758400E-001
  4.1999999999999548E+000  4.1999999999999548E+000     420  20420   2.0000000000000000E+000 0.0000000000000000E+000   1.2700525743259194E-001  1.5486121838791431E-003  1.2701469842193466E-001
  4.3999999999999506E+000  4.3999999999999506E+000     440  20440   2.0000000000000000E+000 0.0000000000000000E+000   1.2697939389363614E-001  2.2849325656205645E-003  1.2699995035599282E-001
  4.4999999999999484E+000  4.4999999999999484E+000     450  20450   2.0000000000000000E+000 0.0000000000000000E+000   1.2700535404511996E-001  2.6546455901332768E-003  1.2703309450428847E-001
  4.2999999999999527E+000  4.2999999999999527E+000     430  20430   2.0000000000000000E+000 0.0000000000000000E+000   1.2698181431442190E-001  1.9133607935667434E-003  1.2699622874758400E-001
  4.3999999999999506E+000  4.3999999999999506E+000     440  20440   2.0000000000000000E+000 0.0000000000000000E+000   1.2697939389363614E-001  2.2849325656205645E-003  1.2699995035599282E-001
  4.5999999999999463E+000  4.5999999999999463E+000     460  20460   2.0000000000000000E+000 0.0000000000000000E+000   1.2705942960108362E-001  3.0209724286025010E-003  1.2709533793561076E-001
  4.4999999999999484E+000  4.4999999999999484E+000     450  20450   2.0000000000000000E+000 0.0000000000000000E+000   1.2700535404511996E-001  2.6546455901332768E-003  1.2703309450428847E-001
  4.6999999999999442E+000  4.6999999999999442E+000     470  20470   2.0000000000000000E+000 0.0000000000000000E+000   1.2713633725624879E-001  3.3864242554010131E-003  1.2718142993445309E-001
  4.7999999999999420E+000  4.7999999999999420E+000     480  20480   2.0000000000000000E+000 0.0000000000000000E+000   1.2723056764542717E-001  3.7528812205985615E-003  1.2728590440749338E-001
  4.5999999999999463E+000  4.5999999999999463E+000     460  20460   2.0000000000000000E+000 0.0000000000000000E+000   1.2705942960108362E-001  3.0209724286025010E-003  1.2709533793561076E-001
  4.8999999999999399E+000  4.8999999999999399E+000     490  20490   2.0000000000000000E+000 0.0000000000000000E+000   1.2733863496320361E-001  4.1197396902574752E-003  1.2740525973996326E-001
  4.6999999999999442E+000  4.6999999999999442E+000     470  20470   2.0000000000000000E+000 0.0000000000000000E+000   1.2713633725624879E-001  3.3864242554010131E-003  1.2718142993445309E-001
  4.9999999999999378E+000  4.9999999999999378E+000     500  20500   2.0000000000000000E+000 0.0000000000000000E+000   1.2745813642845544E-001  4.4847110719818044E-003  1.2753701100156735E-001
  4.7999999999999420E+000  4.7999999999999420E+000     480  20480   2.0000000000000000E+000 0.0000000000000000E+000   1.2723056764542717E-001  3.7528812205985615E-003  1.2728590440749338E-001
  5.0999999999999356E+000  5.0999999999999356E+000     510  20510   2.0000000000000000E+000 0.0000000000000000E+000   1.2758657291330310E-001  4.8445341566565005E-003  1.2767851463326405E-001
  4.8999999999999399E+000  4.8999999999999399E+000     490  20490   2.0000000000000000E+000 0.0000000000000000E+000   1.2733863496320361E-001  4.1197396902574752E-003  1.2740525973996326E-001
  5.1999999999999335E+000  5.1999999999999335E+000     520  20520   2.0000000000000000E+000 0.0000000000000000E+000   1.2772142506735342E-001  5.1948328772087313E-003  1.2782702652357091E-001
  4.9999999999999378E+000  4.9999999999999378E+000     500  20500   2.0000000000000000E+000 0.0000000000000000E+000   1.2745813642845544E-001  4.4847110719818044E-003  1.2753701100156735E-001
  5.2999999999999314E+000  5.2999999999999314E+000     530  20530   2.0000000000000000E+000 0.0000000000000000E+000   1.2786052861586290E-001  5.5300760806424893E-003  1.2798006297617448E-001
  5.0999999999999356E+000  5.0999999999999356E+000     510  20510   2.0000000000000000E+000 0.0000000000000000E+000   1.2758657291330310E-001  4.8445341566565005E-003  1.2767851463326405E-001
  5.3999999999999293E+000  5.3999999999999293E+000     540  20540   2.0000000000000000E+000 0.0000000000000000E+000   1.2800201640599950E-001  5.8440040924972782E-003  1.2813535260744746E-001
  5.1999999999999335E+000  5.1999999999999335E+000     520  20520   2.0000000000000000E+000 0.0000000000000000E+000   1.2772142506735342E-001  5.1948328772087313E-003  1.2782702652357091E-001
  5.4999999999999271E+000  5.4999999999999271E+000     550  20550   2.0000000000000000E+000 0.0000000000000000E+000   1.2814412207707770E-001  6.1302267942665089E-003  1.2829066880897510E-001
  5.2999999999999314E+000  5.2999999999999314E+000     530  20530   2.0000000000000000E+000 0.0000000000000000E+000   1.2786052861586290E-001  5.5300760806424893E-003  1.2798006297617448E-001
  5.5999999999999250E+000  5.5999999999999250E+000     560  20560   2.0000000000000000E+000 0.0000000000000000E+000   1.2828510970885329E-001  6.3828189093431975E-003  1.2844379996808719E-001
  5.3999999999999293E+000  5.3999999999999293E+000     540  20540   2.0000000000000000E+000 0.0000000000000000E+000   1.2800201640599950E-001  5.8440040924972782E-003  1.2813535260744746E-001
  5.6999999999999229E+000  5.6999999999999229E+000     570  20570   2.0000000000000000E+000 0.0000000000000000E+000   1.2842324323594132E-001  6.5968326153750966E-003  1.2859256434099533E-001
  5.4999999999999271E+000  5.4999999999999271E+000     550  20550   2.0000000000000000E+000 0.0000000000000000E+000   1.2814412207707770E-001  6.1302267942665089E-003  1.2829066880897510E-001
  5.7999999999999207E+000  5.7999999999999207E+000     580  20580   2.0000000000000000E+000 0.0000000000000000E+000   1.2855670466998125E-001  6.7685852708528759E-003  1.2873476633052001E-001
  5.5999999999999250E+000  5.5999999999999250E+000     560  20560   2.0000000000000000E+000 0.0000000000000000E+000   1.2828510970885329E-001  6.3828189093431975E-003  1.2844379996808719E-001
  5.8999999999999186E+000  5.8999999999999186E+000     590  20590   2.0000000000000000E+000 0.0000000000000000E+000   1.2868347104504707E-001  6.8956135147471400E-003  1.2886809227247151E-001
  5.6999999999999229E+000  5.6999999999999229E+000     570  20570   2.0000000000000000E+000 0.0000000000000000E+000   1.2842324323594132E-001  6.5968326153750966E-003  1.2859256434099533E-001
  5.9999999999999165E+000  5.9999999999999165E+000     600  20600   2.0000000000000000E+000 0.0000000000000000E+000   1.2880119719885056E-001  6.9763117978233113E-003  1.2898998924783908E-001
  5.7999999999999207E+000  5.7999999999999207E+000     580  20580   2.0000000000000000E+000 0.0000000000000000E+000   1.2855670466998125E-001  6.7685852708528759E-003  1.2873476633052001E-001
  6.0999999999999143E+000  6.0999999999999143E+000     610  20610   2.0000000000000000E+000 0.0000000000000000E+000   1.2890716467955110E-001  7.0094141060961909E-003  1.2909759483364378E-001
  5.8999999999999186E+000  5.8999999999999186E+000     590  20590   2.0000000000000000E+000 0.0000000000000000E+000   1.2868347104504707E-001  6.8956135147471400E-003  1.2886809227247151E-001
  6.1999999999999122E+000  6.1999999999999122E+000     620  20620   2.0000000000000000E+000 0.0000000000000000E+000   1.2899835300149602E-001  6.9935561834673105E-003  1.2918778930374918E-001
  5.9999999999999165E+000  5.9999999999999165E+000     600  20600   2.0000000000000000E+000 0.0000000000000000E+000   1.2880119719885056E-001  6.9763117978233113E-003  1.2898998924783908E-001
  6.2999999999999101E+000  6.2999999999999101E+000     630  20630   2.0000000000000000E+000 0.0000000000000000E+000   1.2907166784149413E-001  6.9271200917639630E-003  1.2925741925379257E-001
  6.0999999999999143E+000  6.0999999999999143E+000     610  20610   2.0000000000000000E+000 0.0000000000000000E+000   1.2890716467955110E-001  7.0094141060961909E-003  1.2909759483364378E-001
  6.3999999999999079E+000  6.3999999999999079E+000     640  20640   2.0000000000000000E+000 0.0000000000000000E+000   1.2912434245367345E-001  6.8084534951476669E-003  1.2930371554247435E-001
  6.1999999999999122E+000  6.1999999999999122E+000     620  20620   2.0000000000000000E+000 0.0000000000000000E+000   1.2899835300149602E-001  6.9935561834673105E-003  1.2918778930374918E-001
  6.4999999999999058E+000  6.4999999999999058E+000     650  20650   2.0000000000000000E+000 0.0000000000000000E+000   1.2915452637556374E-001  6.6364618718980450E-003  1.2932491758927722E-001
  6.2999999999999101E+000  6.2999999999999101E+000     630  20630   2.0000000000000000E+000 0.0000000000000000E+000   1.2907166784149413E-001  6.9271200917639630E-003  1.2925741925379257E-001
  6.5999999999999037E+000  6.5999999999999037E+000     660  20660   2.0000000000000000E+000 0.0000000000000000E+000   1.2916208769959227E-001  6.4115444584011438E-003  1.2932112279615894E-001
  6.6999999999999015E+000  6.6999999999999015E+000     670  20670   2.0000000000000000E+000 0.0000000000000000E+000   1.2914963436757331E-001  6.1368261284265575E-003  1.2929535448811924E-001
  6.3999999999999079E+000  6.3999999999999079E+000     640  20640   2.0000000000000000E+000 0.0000000000000000E+000   1.2912434245367345E-001  6.8084534951476669E-003  1.2930371554247435E-001
  6.7999999999998994E+000  6.7999999999998994E+000     680  20680   2.0000000000000000E+000 0.0000000000000000E+000   1.2912355456930018E-001  5.8194141372192280E-003  1.2925462438733674E-001
  6.4999999999999058E+000  6.4999999999999058E+000     650  20650   2.0000000000000000E+000 0.0000000000000000E+000   1.2915452637556374E-001  6.6364618718980450E-003  1.2932491758927722E-001
  6.8999999999998973E+000  6.8999999999998973E+000     690  20690   2.0000000000000000E+000 0.0000000000000000E+000   1.2909433874644555E-001  5.4708111407898458E-003  1.2921020884945670E-001
  6.5999999999999037E+000  6.5999999999999037E+000     660  20660   2.0000000000000000E+000 0.0000000000000000E+000   1.2916208769959227E-001  6.4115444584011438E-003  1.2932112279615894E-001
  6.9999999999998951E+000  6.9999999999998951E+000     700  20700   2.0000000000000000E+000 0.0000000000000000E+000   1.2907495419768453E-001  5.1051560075731092E-003  1.2917587398193217E-001
  6.6999999999999015E+000  6.6999999999999015E+000     670  20670   2.0000000000000000E+000 0.0000000000000000E+000   1.2914963436757331E-001  6.1368261284265575E-003  1.2929535448811924E-001
  7.0999999999998930E+000  7.0999999999998930E+000     710  20710   2.0000000000000000E+000 0.0000000000000000E+000   1.2907682071780697E-001  4.7350146482483221E-003  1.2916364043466723E-001
  6.7999999999998994E+000  6.7999999999998994E+000     680  20680   2.0000000000000000E+000 0.0000000000000000E+000   1.2912355456930018E-001  5.8194141372192280E-003  1.2925462438733674E-001
  7.1999999999998909E+000  7.1999999999998909E+000     720  20720   2.0000000000000000E+000 0.0000000000000000E+000   1.2910545274541205E-001  4.3672009148581709E-003  1.2917929544794923E-001
  6.8999999999998973E+000  6.8999999999998973E+000     690  20690   2.0000000000000000E+000 0.0000000000000000E+000   1.2909433874644555E-001  5.4708111407898458E-003  1.2921020884945670E-001
